Time, Lat, Lon, Vel, Alt, Nsat, a_x, a_y, a_z, q_x, q_y, q_z,
619709329.900,504595292,44593973,73,18540,12,-1.46952,-0.38968,-9.77124,0.00171,0.00079,-0.00013
619709330.100,504595292,44593973,70,18540,12,-1.45695,-0.45013,-9.76166,0.00198,0.00106,0.00027
619709330.300,504595290,44593972,29,18540,12,-1.48029,-0.39746,-9.76465,0.00078,0.00052,0.00000
619709330.500,504595288,44593970,27,18530,12,-1.46952,-0.45851,-9.74909,0.00184,0.00066,0.00013
619709330.700,504595287,44593970,49,18530,12,-1.45994,-0.39506,-9.78081,0.00078,0.00119,-0.00026
619709330.900,504595287,44593968,49,18520,12,-1.45695,-0.44894,-9.76645,0.00198,0.00106,-0.00026
619709331.100,504595285,44593967,46,18520,12,-1.47311,-0.41302,-9.75567,0.00184,0.00052,0.00067
619709331.300,504595285,44593965,20,18520,12,-1.46533,-0.42918,-9.76285,0.00171,0.00039,-0.00066
619709331.500,504595285,44593963,59,18510,12,-1.48388,-0.42499,-9.73113,0.00158,0.00092,0.00040
619709331.700,504595285,44593962,48,18510,12,-1.45994,-0.42080,-9.77363,0.00078,0.00066,0.00053
619709331.900,504595285,44593960,72,18500,12,-1.45335,-0.41242,-9.77962,0.00131,0.00052,0.00053
619709332.100,504595283,44593958,49,18500,12,-1.45276,-0.42918,-9.77542,0.00131,-0.00001,0.00027
619709332.300,504595283,44593958,53,18500,12,-1.47371,-0.41242,-9.76884,0.00118,0.00026,-0.00053
619709332.500,504595283,44593957,15,18490,12,-1.46533,-0.43936,-9.76884,0.00131,0.00079,-0.00013
619709332.700,504595283,44593957,79,18490,12,-1.45216,-0.40823,-9.75029,0.00078,0.00092,0.00013
619709332.900,504595283,44593957,156,18490,12,-1.45874,-0.43517,-9.77004,0.00171,-0.00001,0.00040
619709333.100,504595285,44593958,219,18490,12,-1.45635,-0.42978,-9.80715,0.00051,0.00146,0.00013
619709333.300,504595285,44593960,83,18490,12,-1.42402,-0.41123,-9.73891,0.00144,0.00225,0.00027
619709333.500,504595283,44593960,29,18490,12,-1.43540,-0.42559,-9.77423,0.00131,-0.00187,0.00040
619709333.700,504595283,44593960,51,18480,12,-1.48568,-0.43696,-9.80416,0.00171,-0.00028,0.00013
619709333.900,504595283,44593960,25,18480,12,-1.46054,-0.40763,-9.76645,0.00171,0.00212,-0.00026
619709334.200,504595283,44593962,45,18480,12,-1.45455,-0.42140,-9.76585,0.00131,-0.00041,0.00053
619709334.400,504595283,44593962,62,18480,12,-1.47490,-0.44056,-9.75567,0.00264,0.00079,0.00000
619709334.600,504595280,44593963,41,18470,12,-1.44857,-0.40823,-9.76405,0.00038,0.00265,-0.00013
619709334.800,504595280,44593963,40,18470,12,-1.46293,-0.43816,-9.78261,0.00171,0.00012,0.00027
619709335.0,504595287,44593960,350,18480,12,-1.47730,-0.42260,-9.74789,0.00198,-0.00014,0.00027
619709335.200,504595283,44593958,236,18480,12,-1.46892,-0.42739,-9.77542,0.00104,0.00185,0.00013
619709335.400,504595282,44593957,201,18470,12,-1.44138,-0.39566,-9.76525,0.00144,0.00092,0.00000
